Date,Open,High,Low,Close,Adj Close,Volume,RSI_14,macd,macd_signal,BB_upper,BB_middle,BB_lower,Close-Open,High-Low,OBV,Close2-Close1,Close2,BB_height,next_day_close_increased
2021-12-05,0.671891807700762,0.6699198564604196,0.6727644689047326,0.7029757356018236,0.7029757356018236,0.28036834328808363,0.1794458950219957,0.12726463840528823,0.23676427333165234,0.8704001473905816,0.8548888496380302,0.8099724548192682,0.5109370651356965,0.16863764410637622,0.9092829711058972,1213.777344000002,50582.625,0.6421535443651867,1
2021-12-06,0.6761532723047116,0.6931340358099167,0.660742116740033,0.7283842018236251,0.7283842018236251,0.28484750085730953,0.2336309378102544,0.10012188923873788,0.2011987472956865,0.8659310347210738,0.8446105957731327,0.793889218236276,0.6030347918040129,0.32706544883550087,0.9447833487399555,117.46093799999653,50700.085938,0.6701007810039661,1
2021-12-07,0.6996428465070644,0.7132278077134075,0.7211139189117425,0.7308430566459754,0.7308430566459754,0.24938694036659487,0.23893232683259674,0.08621813833721048,0.1696161921987948,0.8574455867125326,0.8342365143109951,0.7822459253692959,0.5064259948886544,0.1548099095709446,0.9764891296121025,-195.28906299999653,50504.796875,0.6748201094709738,0
2021-12-08,0.7013682598289724,0.6979683874378015,0.6917114821210765,0.7267549958618036,0.7267549958618036,0.20366235570195823,0.23371979147187422,0.07808449377404758,0.14251903076653533,0.8572548856186992,0.8273289842519245,0.7681889809949467,0.4805834010563984,0.21373963299662843,0.9496762877828564,-2832.675780999998,47672.121094,0.7102243656038832,0
2021-12-09,0.6969940975366781,0.6904884356304755,0.6623545851863568,0.6674575083492558,0.6674575083492558,0.2135503111989827,0.16423969574774017,0.034417177254158604,0.11101053258553983,0.8586850857305703,0.8161184337401719,0.7433663354158431,0.24017445297773798,0.30795091171273026,0.9218053463806845,-428.8164060000054,47243.304688,0.7779643899800107,0
2021-12-10,0.6405406472959911,0.6748591482052964,0.6553752600194709,0.6584809302140113,0.6584809302140113,0.2255370468533574,0.15468881840708387,0.0,0.0780554374337229,0.8520008835838613,0.8027548975700651,0.723464088826326,0.4588888231095819,0.2671770784552284,0.8926517171791506,2119.203125,49362.507813,0.8091383079462927,1
2021-12-11,0.6329507921131784,0.6637246405165225,0.6536786365796797,0.7028430212390837,0.7028430212390837,0.17987386871356045,0.25907689824080266,0.012009028582505188,0.05439493908485371,0.8414261147765256,0.7927026823225864,0.7148987801006876,0.688413673972668,0.22381112381846394,0.9169189783845209,735.828125,50098.335938,0.7998084833046424,1
2021-12-12,0.6749746194606364,0.689043322494137,0.6908744128129541,0.718246393325022,0.718246393325022,0.14611879196506275,0.2927053880158024,0.03919685572221954,0.04158730235039043,0.8359405213156763,0.7860595353330591,0.7075027586563241,0.5639031782670294,0.17669319860058014,0.9375741448244559,-3360.8554689999946,46737.480469,0.8025241320344733,0
2021-12-13,0.690252105900283,0.6786519065092802,0.6318325528949553,0.6478923180223584,0.6478923180223584,0.2361010887039936,0.20466546812436365,0.015606109255482448,0.02603023734738752,0.8297692446360878,0.774436790343838,0.6906062313414274,0.18508028673911459,0.38738578009785435,0.9072900687702949,-124.84765600000537,46612.632813,0.827522844093202,0
2021-12-14,0.6217963916486081,0.6432000987253781,0.6428786093150333,0.6452788342017646,0.6452788342017646,0.2578489611940513,0.20171269420568938,0.0017599142322295425,0.010467408560655644,0.8250884880116764,0.7640628513955048,0.674569626975978,0.48661958808245115,0.17741218383931212,0.8746787760735533,2284.0898430000016,48896.722656,0.8547254026834887,1
2021-12-15,0.6553702487912618,0.6640393828320141,0.6480396814122688,0.6930925620739381,0.6930925620739381,0.27459353090652544,0.30534803660876303,0.032375708933013,0.004909641579087687,0.8122579039706661,0.7550729593850525,0.6708050174069045,0.5430797876151179,0.24989579338380338,0.9090818873183178,-1231.296875,47665.425781,0.8264465328250475,0
2021-12-16,0.6658391174994025,0.6630722782760539,0.6659318650807687,0.6673173527968013,0.6673173527968013,0.1930030673101932,0.2710538296895096,0.043965213609695186,0.003072558867648123,0.8094809431934131,0.7487373602183545,0.6609167737682591,0.3820164074228501,0.16727410059680556,0.8834096845724911,-1463.28125,46202.144531,0.8435424607799121,0
2021-12-17,0.6407735820298928,0.6346748837875897,0.6260632511661796,0.6366859257089512,0.6366859257089512,0.2425764466277876,0.23270258940271776,0.036984670061321334,3.137155102961309e-05,0.8042646837346066,0.7394953287054795,0.6478380985837824,0.36210909228488253,0.2120342242114923,0.85243268737242,646.6328130000038,46848.777344,0.861594229178326,1
2021-12-18,0.6119334987763473,0.620861435538369,0.6256508672222342,0.6502221381520621,0.6502221381520621,0.18271057258204734,0.2626669813712635,0.047652246473394166,0.0,0.7875213556811946,0.7283360452462395,0.6441079608871414,0.5534270237240283,0.15083643906700997,0.8770035012336114,-141.7617190000019,46707.015625,0.8216658928862918,0
2021-12-19,0.6246923687075568,0.6363693078447081,0.6445148659879507,0.6472545857697727,0.6472545857697727,0.17440309335416584,0.2585944401358205,0.060023948659134185,0.002760128792123284,0.764730913928745,0.7164257713567233,0.6458087271743302,0.4820542929462375,0.13910583384050498,0.8533216618652517,173.2617190000019,46880.277344,0.7499735770433124,1
2021-12-20,0.6217408674191175,0.6226182458672873,0.6252622715465935,0.6508815397218337,0.6508815397218337,0.22550094843410923,0.2674849328899061,0.07838518651342552,0.009101874626232576,0.7415144181788194,0.7055610712047939,0.6501625896192287,0.5114782355878755,0.16054754691579295,0.8824714282134384,2056.335936999996,48936.613281,0.6702338485199595,1
2021-12-21,0.6253399680679899,0.6605805746664344,0.6485987866991362,0.6939276078118481,0.6939276078118481,0.1911348233921653,0.3672834964718435,0.12989456331512317,0.02577151367432462,0.7115503701037833,0.6966621110427553,0.6663714190723868,0.6840616869348025,0.2316768718450395,0.907943712169948,-308.1015619999962,48628.511719,0.5402231492194984,0
2021-12-22,0.666575618446955,0.6654553719621195,0.6851410378290853,0.6874779997600429,0.6874779997600429,0.16819100228456008,0.35587632741630454,0.1707955170689312,0.04831520611515683,0.6780862533290362,0.6882394847122859,0.6876066141117831,0.46718593175718814,0.09417513362923002,0.8849266220421875,2156.0273439999946,50784.539063,0.3870095042004343,1
2021-12-23,0.6603279259076908,0.7011858489194089,0.677109490066438,0.7326109462712806,0.7326109462712806,0.201411621686143,0.45039563096647856,0.24042863913977852,0.08202657883666897,0.6636902939062045,0.6852202614981866,0.6979904451132943,0.6939589651716833,0.29224256257632225,0.9114986152246513,37.65625,50822.195313,0.31790346147934695,1
2021-12-24,0.7041508323697591,0.7108141064873894,0.7281773990720958,0.7333992189811762,0.7333992189811762,0.16748656430903344,0.45195872323779424,0.2995326912577409,0.12230169926854939,0.6682050147392697,0.6869601892168695,0.6963731606315533,0.49703864508442,0.11292537064208308,0.9344403241958843,-392.33593799999653,50429.859375,0.3353816001808804,0
2021-12-25,0.7051333048664442,0.6980727810065714,0.722383983208612,0.7251863004607002,0.7251863004607002,0.12052896614841974,0.4343300605983899,0.34316844991088064,0.1643454600656769,0.6708637851857007,0.6880986983712138,0.6956560313902984,0.4564785138466063,0.08013907501984513,0.9165234977268343,379.65625,50809.515625,0.3450725884488994,1
2021-12-26,0.6965640400357348,0.6984681804512667,0.7095870466238582,0.7331337902138297,0.7331337902138297,0.13754198759364056,0.4521172492246292,0.38593940117453146,0.2076094401355189,0.6716274529607434,0.6883421613311147,0.6952773714136875,0.5305639197092533,0.13788081683857387,0.9362608694775435,-169.0976559999981,50640.417969,0.34829793536826004,0
2021-12-27,0.704081643065375,0.7136584995255992,0.7278639970534005,0.7295940041880811,0.7295940041880811,0.16710326346030596,0.4436231446264734,0.4191920799187605,0.24970675868712966,0.6714291467163134,0.6882781351495835,0.6953740371602704,0.4806440897799808,0.12726803956593563,0.9133601771213693,-3051.5625,47588.855469,0.34746464558873935,0
2021-12-28,0.7016137601381217,0.6881436794348186,0.663519557578554,0.6657144771164618,0.6657144771164618,0.24721876188721903,0.3108322915888148,0.4007307194215697,0.27922843024107197,0.6669344081712314,0.6851492102519479,0.6940973302018489,0.21139618021066126,0.2921645745583398,0.88188641071609,-1144.1445310000054,46444.710938,0.3374504533524728,0
2021-12-29,0.6401732607119216,0.6369705273794934,0.6382278440055407,0.6417636612502096,0.6417636612502096,0.2174711626779523,0.2702368139102265,0.37099834303168167,0.2961521543096418,0.667750634154709,0.6838321487400749,0.6904325310518584,0.3871533968678105,0.1693299211047864,0.8535959031784666,733.4140620000035,47178.125,0.34923939596231884,1
2021-12-30,0.6173890090786789,0.6321777145558303,0.6352833966456989,0.657116498830379,0.657116498830379,0.1878855825918662,0.3107760940150897,0.3613549962885767,0.30752013882259466,0.6677784070314882,0.6837622082576689,0.6902558994329331,0.5587586476512808,0.1603417156316011,0.8787204893420235,-871.6796870000035,46306.445313,0.3497734086756022,0
2021-12-31,0.631035559771501,0.6440222078738558,0.6302705937620158,0.6388692939432115,0.6388692939432115,0.2783973225872864,0.27846317485818833,0.3431275889311619,0.3125110127270159,0.6665873507134248,0.6804829276708557,0.6848533750546955,0.4162250579600485,0.2362742464016684,0.8439103384059777,1380.3671870000035,47686.8125,0.3600776377274662,1
2022-01-01,0.6137930498286447,0.6311252680431225,0.6400420237347209,0.6677650491803209,0.6677650491803209,0.1693759918414701,0.3540796563249687,0.35266383920698324,0.3186505960970499,0.6623761023182875,0.6778952639712821,0.6843680294623931,0.6219653427963843,0.13474064272161448,0.8670542330025149,-341.59375,47345.21875,0.34887622466459384,0
2022-01-02,0.6413203424876208,0.6322065262402274,0.6518973693572441,0.6606143363239985,0.6606143363239985,0.1990158319297764,0.3399915264946533,0.3576313553062922,0.32468059355719986,0.6621742916824342,0.678547392108958,0.6859489603100524,0.4646926694316779,0.08784955936633572,0.8407386107269382,-887.1015620000035,46458.117188,0.3442347667444331,0
2022-01-03,0.6345372770563906,0.6247971591678945,0.6306045253641259,0.6420442994182969,0.6420442994182969,0.24406246731988274,0.3037662000642521,0.35065888335148976,0.3279348875257447,0.6623194495497522,0.6783815904967785,0.6854386388706282,0.41415661623996236,0.14713289956934156,0.8096025960373429,-560.5429689999946,45897.574219,0.3459694428466242,0
2022-01-04,0.6167505983048213,0.6227147533146893,0.6288630953042934,0.6303102386664556,0.6303102386664556,0.32696711595064837,0.2814789050826702,0.3393821523559998,0.3279996061793097,0.6618025766463804,0.6751633810372453,0.6793838044401685,0.443955822932919,0.14524765547562013,0.7695950433097609,-2328.570313000004,43569.003906,0.35993480595972815,0
2022-01-05,0.6055020344050511,0.6131701979988244,0.567251045601199,0.5815653840723083,0.5815653840723083,0.27731438979670053,0.19982654326241067,0.297948199176594,0.31872340639741886,0.6676631726023764,0.6707677521094717,0.6635307488652051,0.2813231562732871,0.3710375020921879,0.7349007758567638,-408.07421800000157,43160.929688,0.41781499855714366,0
2022-01-06,0.5585801379891445,0.5495998991262314,0.5640667605893016,0.5730230101061973,0.5730230101061973,0.21886848964898264,0.1870538027904804,0.26259334937191814,0.3033430529016948,0.673304506662408,0.6675044036684703,0.6502712027795075,0.45836093949963586,0.09502516709748529,0.7064607418501218,-1603.0273439999946,41557.902344,0.4684112671728558,0
2022-01-07,0.550298075562292,0.5377037165543004,0.5313634600757041,0.5394662244865045,0.5394662244865045,0.6938636080236175,0.1399068714062029,0.2142142947033861,0.28014725327993023,0.6824167043888196,0.6618270774767596,0.6280141034035636,0.3488635241055438,0.18372280145480718,0.6271919867751816,176.0390619999962,41733.941406,0.5522853304537549,1
2022-01-08,0.5182888706308729,0.5192216814767945,0.522913499830221,0.5431513176237714,0.5431513176237714,0.20002572980412064,0.15209065252559456,0.1832639083525336,0.2546227913297709,0.6884099977455662,0.6564907645763698,0.610063512390357,0.5114103647749866,0.1363666389593351,0.6536156771453066,177.66015699999843,41911.601563,0.615924611827709,1
2022-01-09,0.5217722892725564,0.527916877568966,0.5368007854007903,0.5468703457638242,0.5468703457638242,0.14044545136616046,0.16500391407015869,0.16634584932282603,0.23039448003556012,0.6921149084747387,0.6511591713806146,0.5947652697801784,0.511814716448872,0.11531913919760033,0.6736637454579728,-90.33984399999463,41821.261719,0.6660156391135013,0
2022-01-10,0.5253007869775151,0.5186328767399973,0.5046502357896216,0.5449792271940936,0.5449792271940936,0.2355512494099195,0.1619454033920122,0.15653499991650727,0.20880312659059946,0.6911059337996379,0.6435241068995652,0.5801495168560413,0.48737550295891013,0.21351421557229172,0.6434385071203057,914.59375,42735.855469,0.7004319167717711,1
2022-01-11,0.5234768122821384,0.5346571731925849,0.5382521943615863,0.5641247686053079,0.5641247686053079,0.18472846455158062,0.23235277601294607,0.16770168607558855,0.194043986097796,0.6879194632310708,0.6372010447091198,0.5707600822331154,0.5797949872281294,0.1397158495061284,0.6682252534492166,1213.2460939999946,43949.101563,0.7150415262429254,1
2022-01-12,0.542027086561318,0.5573284591352026,0.5616360416040109,0.5895221139673017,0.5895221139673017,0.24783077151937,0.3171571841175193,0.1997226843513315,0.18944552149665272,0.6760655687124717,0.6298663395137499,0.5692887079572426,0.6065076911108417,0.14089884553356127,0.6997645103525671,-1357.53125,42591.570313,0.6837808115290293,0
2022-01-13,0.5662447584844101,0.5601879216970145,0.5599270352617457,0.5611043921493988,0.5611043921493988,0.37268590947052715,0.2583766015661451,0.20858446596480867,0.18776179176530894,0.6629661911794025,0.6210345408251304,0.5661612603182469,0.3709725087432033,0.1614107565064032,0.654864638286309,508.1289060000054,43099.699219,0.6530774017606158,1
2022-01-14,0.5391458740769085,0.5415638582794644,0.5502412266917509,0.5717412492371037,0.5717412492371037,0.1605316123681888,0.2930003798694774,0.22760021872678665,0.19069580091342903,0.6488883525716798,0.6131689778996988,0.5661608375059528,0.5415959679645284,0.11880901286385394,0.6770621052673207,77.69921899999463,43177.398438,0.6114816938177818,1
2022-01-15,0.5492592149665148,0.5491192358202395,0.5645567821777905,0.5733677567602344,0.5733677567602344,0.11472837564198132,0.2984462100094544,0.24780252682916626,0.1975911289034058,0.6302759335623842,0.6049794026774604,0.5707271861762899,0.5024952373655951,0.09069095762488566,0.6943582167321996,-63.519531999998435,43113.878906,0.5448022659143547,0
2022-01-16,0.5506693889049619,0.5433652525555046,0.5650153576896333,0.5720380780582677,0.5720380780582677,0.11059987735188245,0.2952873531908074,0.26655457185453896,0.2073290160315424,0.6087164599841063,0.5969031171187761,0.5789309117667432,0.49020775980772596,0.0624436344991115,0.6775038914665903,-863.328125,42250.550781,0.46010795051860065,0
2022-01-17,0.5495853706958599,0.538219828378713,0.5439366893849436,0.5539656996184921,0.5539656996184921,0.14393406106970125,0.2527649571225395,0.2717817430405263,0.2162961123271418,0.6002573167600449,0.5911748969237203,0.5768597661051578,0.4157980826818675,0.13111615950225755,0.6570825107499059,125.08203199999843,42375.632813,0.4404125934969751,1
2022-01-18,0.5321333294504987,0.5253274172245996,0.5379281202338212,0.5565840897216989,0.5565840897216989,0.1503241429354748,0.26318477110498745,0.2813988138056308,0.2256348686270503,0.5947766938954796,0.5868086089628103,0.5741640411601907,0.5070971611113035,0.09858127727996222,0.6781876873124728,-631.3046879999965,41744.328125,0.43111620343031315,0
2022-01-19,0.5346256367587449,0.5242061037569925,0.5348143852878348,0.5433687467924502,0.5433687467924502,0.1562569808819072,0.23155748856874375,0.2828317199536302,0.2334284620583124,0.5858641094298305,0.5809779217288701,0.5724047343332197,0.4376646717824729,0.10707805155057304,0.6564476440882135,-1063.910155999998,40680.417969,0.4092831242180397,0
2022-01-20,0.5219592810333713,0.542889820645267,0.5229249051543403,0.5210975078412661,0.5210975078412661,0.13241852848435565,0.18280632783058015,0.2712509500767639,0.2370561723842015,0.5804069784174858,0.5749409633060434,0.5662287750690578,0.3977760660326524,0.2442624962104834,0.6372585282329792,-4223.101563000004,36457.316406,0.40896107984843505,0
2022-01-21,0.5009612287795027,0.4958667230546096,0.42112114498724607,0.4326937046683486,0.4326937046683486,0.3315184817958615,0.0498627376425016,0.2015160836606692,0.22425901629728406,0.5799638993643169,0.5628912527583211,0.5418349082814344,0.10555768019045259,0.4748074738535258,0.5967639387000134,-1427.066405999998,35030.25,0.4700688698723977,0
2022-01-22,0.4159571751982585,0.4084822745650905,0.391043920357357,0.4028203767862964,0.4028203767862964,0.3025059081695133,0.018977042856007986,0.1295756865986734,0.19782543868983204,0.5809866602157858,0.5496767854661484,0.5133408754824182,0.3630510233203282,0.20773883065891424,0.5593739537309288,1246.5546879999965,36276.804688,0.5459990432378129,1
2022-01-23,0.3873230891785512,0.4033751878986959,0.40013103088289736,0.4289149837092578,0.4289149837092578,0.18200394029750094,0.11320142343006023,0.09742581559425523,0.16944071585253334,0.5753186827845167,0.5387518189677447,0.49730538232032645,0.6085782875036846,0.14472453054436574,0.5838691516249246,377.52343700000347,36654.328125,0.5702817471253525,1
2022-01-24,0.41201951028457795,0.4196500445394195,0.3667433294607483,0.4368178264706341,0.4368178264706341,0.3213537774758785,0.14063123100000396,0.08358858081963949,0.14361777800807385,0.5674437479920397,0.5288334362529963,0.48589896011393524,0.5303588710365883,0.36489639253946043,0.6232760269885531,299.6757809999981,36954.003906,0.5761989175161012,1
2022-01-25,0.4196407009459324,0.42358881331184556,0.4208709610716683,0.44309105442028224,0.44309105442028224,0.18561302860604378,0.1629559702120909,0.08307152168437892,0.12284302284799814,0.5646848456883432,0.5217352695493477,0.4744137131079275,0.5230600727105658,0.14625580168282454,0.6481574295736066,-101.88281199999619,36852.121094,0.5974344828436168,0
2022-01-26,0.42558595530702714,0.45118986517334,0.4332898926284645,0.44095830247851914,0.44095830247851914,0.2286919723618333,0.15948073026343662,0.08688374314219116,0.1070814594283096,0.561653465163133,0.5149656588008028,0.463922212066091,0.48650898390714165,0.21785269845085978,0.6186661951579175,286.1132809999981,37138.234375,0.6153222233107986,1
2022-01-27,0.4234018192248038,0.41766726937196735,0.4177395478576553,0.44694762141896,0.44694762141896,0.1734121910934267,0.18297479097315167,0.09995060135497741,0.0974139343432967,0.5606196103605651,0.5102231735371993,0.4553138579781136,0.5227986447517634,0.13293694778712806,0.6422419991320831,646.0976559999981,37784.332031,0.6342937559239528,1
2022-01-28,0.4291632232440268,0.433749189193349,0.429873835121499,0.4604726312155352,0.4604726312155352,0.14875475462749152,0.2357184560730861,0.12559912477555585,0.09545413467480346,0.5580386303655599,0.5059850804520831,0.44953463052964576,0.5558506196453752,0.15324160303750914,0.6631792371254553,353.84765699999843,38138.179688,0.6414549550761173,1
2022-01-29,0.44227707122384285,0.44620973734337616,0.45480367404309596,0.4678798598023856,0.4678798598023856,0.10437159371614826,0.2642167940595704,0.15636406909025807,0.10081236885619504,0.5544412986681397,0.5019360437911693,0.44531983269316816,0.5284164750068022,0.10109754752655616,0.6793670804012322,-220.578125,37917.601563,0.6416101359376007,0
2022-01-30,0.4497400924436439,0.4400148337213153,0.45545516246575846,0.4632624133934247,0.4632624133934247,0.08193093192151701,0.2532781204528775,0.18204292389968052,0.11088000506893397,0.5506272790633874,0.4977472561053524,0.4410664119345004,0.47401358493281526,0.06999600619781705,0.6655805884127073,565.5234370000035,38483.125,0.6412238787508465,1
2022-01-31,0.4450830471960262,0.44762892776730584,0.4407700744573946,0.475100732190263,0.475100732190263,0.13552157716779786,0.3013134306673037,0.21541059095818205,0.12644613571203384,0.543829629005436,0.493183901636018,0.4394842556801564,0.5472971104555157,0.16891434121720952,0.685101758198373,260.14843799999653,38743.273438,0.625186668397609,1
2022-02-01,0.4563716639209304,0.4569810147565773,0.4695524689437546,0.48054651912330476,0.48054651912330476,0.13159561322718322,0.3232559096809015,0.249773486920365,0.14663511655331407,0.531874822467573,0.4875978342343864,0.44174367004341747,0.5195950738398692,0.08575278623534845,0.7042028147695187,-1790.2890629999965,36952.984375,0.5840817516700417,0
2022-02-02,0.4616381405431499,0.45137390083034296,0.44283802265344563,0.4430697121872083,0.4430697121872083,0.12162466459531815,0.22794759848804025,0.2533121382756382,0.16358295343540863,0.5238623907844778,0.481547399924368,0.43849068408085096,0.33093128352668555,0.176954939155177,0.6861687387781517,201.61718799999653,37154.601563,0.5687303191406158,1
2022-02-03,0.4254711371895451,0.4177927446746787,0.4333030902282303,0.447290242036736,0.447290242036736,0.11666559160674975,0.24558826272619,0.2629818158596876,0.17931814551268827,0.5124240032088853,0.475168065951313,0.4385141433489064,0.514841248882359,0.06547733192388583,0.7036721496575156,4346.2734370000035,41500.875,0.5348724771936397,1
2022-02-04,0.42958181462915823,0.5052065513968169,0.44827917691398567,0.5382724492435362,0.5382724492435362,0.2118666557145547,0.5238788078204786,0.3404360245008995,0.20934346950322202,0.5059114918230265,0.4733690874410337,0.4423163973009529,0.8956011498500984,0.3986904782821269,0.7313629248817992,-59.71093700000347,41441.164063,0.505900607593866,0
2022-02-05,0.5170828876169058,0.5115904878252606,0.5305428469896709,0.5370224973200335,0.5370224973200335,0.12600308390337067,0.5202852956721868,0.4030458703511275,0.2474590059633044,0.4991017715985079,0.471574195709623,0.44647031095000694,0.49000953423481447,0.06821260957702661,0.7128603189095546,971.2695310000054,42412.433594,0.4751507564889124,1
