Date,Open,High,Low,Close,Adj Close,Volume,RSI_14,macd,macd_signal,BB_upper,BB_middle,BB_lower,Close-Open,High-Low,OBV,Close2-Close1,Close2,BB_height,next_day_close_increased
2020-06-04,0.7392658814962214,0.9346906728261644,0.7302693703634517,0.9157782678277506,0.9157782678277506,0.7591228421355702,0.943139145631319,0.9989535661939295,0.8609289952727238,0.830114829327055,0.42778104738986755,0.0,0.7734397995926355,0.4587353599758281,0.5511233231600955,-135.10351599999922,9665.533203,0.9270833051721359,0
2020-06-05,0.914969761945839,0.9110175514904668,0.9135531474354988,0.7519576736626945,0.7519576736626945,0.6247892588808746,0.8183232985577558,0.9826525629154612,0.8991445166521697,0.8674155405069399,0.46952031831649066,0.014116074972214676,0.4615717425226564,0.18825847058935785,0.36284826333503095,-11.853515000000698,9653.679688,0.9456615477903627,0
2020-06-06,0.750280506242623,0.7875748199435861,0.8176502785976716,0.7375846215931645,0.7375846215931645,0.45375427055887596,0.8070057187387438,0.9594285826811844,0.9243473854330215,0.8640958184801981,0.46705236056107324,0.014591287684833532,0.5993443815909539,0.14740690687660735,0.1991687488818532,105.17285099999935,9758.852539,0.942926250444581,1
2020-06-07,0.7357952116452022,0.7812180316883168,0.6411358116943777,0.8651126049570674,0.8651126049570674,0.7086370334357437,0.8951470291332262,0.9687192932605633,0.9466577583885742,0.8716339605939716,0.47172182886825453,0.01221431001664186,0.7299930470118065,0.36874703266131975,0.3995014687426145,12.636719000000085,9771.489258,0.949948258683688,1
2020-06-08,0.8660998701819995,0.7990099919025067,0.9303830139693243,0.8804353358242416,0.8804353358242416,0.5121131034667994,0.9061389500980939,0.9735886665695697,0.9656318902673512,0.8816360798070484,0.47786311491262623,0.008984710857184552,0.6246210246923559,0.015948668625439838,0.5715732270092914,24.21093699999983,9795.700195,0.9593128108679454,1
2020-06-09,0.8835007659108278,0.8686679055959292,0.9155496918446584,0.9097924554763512,0.9097924554763512,0.6363846591202658,0.9285327212242036,0.9786645977602166,0.9819847869264089,0.932424495077214,0.5173165333816137,0.004070013361182845,0.6356845960860131,0.1287956226938065,0.7615157537982278,74.39453200000025,9870.094727,0.9996883544002513,1
2020-06-10,0.9075494217966007,0.9621172170245078,1.0,1.0,1.0,0.7471363139453191,1.0,1.0,0.9999999999999999,1.0,0.6313623481909758,0.08301330633485193,0.6966552096776999,0.14428981897241305,0.9673848309262842,-548.3134769999997,9321.78125,1.0,0
2020-06-11,1.0,1.0,0.38198336301555,0.3351391418203473,0.3351391418203473,1.0,0.38838280616695764,0.833364282857437,0.9758848152656846,0.9955536280783477,0.6515005957034923,0.11620822508966455,0.0,1.0,0.7251529000670855,159.0625,9480.84375,0.9759939692375843,1
2020-06-12,0.33133373584114345,0.48740532995078567,0.41224806459514163,0.5280113484872668,0.5280113484872668,0.5747205719510076,0.5548225829656226,0.7490805650185939,0.9371056763945537,0.9972375266398039,0.6907858952855968,0.1687875514364876,0.7905931303670493,0.2723268655453435,0.9062278736806908,-5.566405999999915,9475.277344,0.9443793836936021,0
2020-06-13,0.5261263041227,0.42652008591240076,0.5585860472839741,0.5212617688665269,0.5212617688665269,0.29369643566046455,0.5488979937727638,0.6772795571700487,0.8894814649621997,0.9135623564021458,0.7898696894574009,0.40476279872375187,0.6057796047983768,0.0,0.7655653441087491,-88.48925799999961,9386.788086,0.7354819600749429,0
