Date,Open,High,Low,Close,Adj Close,Volume,RSI_14,macd,macd_signal,BB_upper,BB_middle,BB_lower,Close-Open,High-Low,OBV,BB_height,next_day_close_increased,sentiment_polarity,sentiment_subjectivity,Interest Rate,SP_Open,SP_High,SP_Low,SP_Close,SP_AdjClose,SP_Volume
2021-11-15,1.0,1.0,1.0,1.0,1.0,0.2219541070156495,0.5054473904974064,0.7746234426675078,0.7971973968687013,0.969691167042554,0.9981985149333736,0.9915190607087928,0.3150559933250253,0.2436450022667437,0.9589193251671184,0.4710094944816853,0,0.4117647058823529,0.0,0.0019011406844106,0.9102823679661096,0.8998578841259874,0.9168154230631913,0.9067181619148359,0.9067181619148359,0.23965816264365286
2021-11-16,0.9638092005451698,0.9488216946243824,0.905487093302309,0.9288971473991968,0.9288971473991968,0.3652357083590077,0.3749105205386,0.7016571770600478,0.7849681425241251,0.9655713988092972,1.0,1.0,0.1682856891063043,0.4233688712810091,0.9148166911766872,0.4371362041110779,1,0.4411764705882353,0.05,0.0019011406844106,0.9025885028112199,0.9143421357041346,0.9219067724259968,0.9215599452247991,0.9215599452247991,0.3024246964916692
2021-11-17,0.8918018207670789,0.8909030155296955,0.895040060793089,0.9332254514531586,0.9332254514531586,0.2977902089040224,0.383382978706211,0.6463561307873351,0.7627348828026914,0.9659538047892586,0.9997273134371027,0.9989947873119068,0.5165505861371524,0.2048796269675925,0.951702054196334,0.4408381804230083,0,0.7058823529411764,0.9,0.0019011406844106,0.9197828897160747,0.90322900485838,0.925779612871179,0.9115314916402215,0.9115314916402215,0.30196194836404927
2021-11-18,0.8962352769473648,0.8933994039668587,0.8540670856373372,0.8615102973947104,0.8615102973947104,0.3172334662737233,0.2768593444235677,0.5502284085293456,0.7233071596397032,0.97616878199776,0.9940554027495618,0.9754754064291408,0.1813351862935589,0.3953676198888801,0.9127360889404252,0.531200524980857,1,0.4117647058823529,0.0,0.0019011406844106,0.9191754793091098,0.9092606669531023,0.9167533334368159,0.9245447016473554,0.9245447016473554,0.33531869994996616
2021-11-19,0.8265915641850449,0.8414812862366217,0.8364314402897092,0.8861581295036127,0.8861581295036127,0.2936024582085202,0.3266090308606853,0.4932825273842769,0.6789448252202405,0.9803598905277268,0.9900108384905796,0.962275867345646,0.6080270621264781,0.2356688600464624,0.9491733252240888,0.5773581683003025,1,0.4058823529411764,0.38,0.0019011406844106,0.9251872848754807,0.9166556499322471,0.9333933533054966,0.9191491804219654,0.9191491804219654,0.33878866280049463
2021-11-22,0.8629959787608693,0.859775772041464,0.8359029664447623,0.8478439872617554,0.8478439872617554,0.2613462177726692,0.2856639382000444,0.3871011428427037,0.5569551078016439,0.98798993155135,0.9783867941172923,0.9294390796483308,0.273306508282023,0.3214164827500651,0.920425188608775,0.6839232199697064,1,0.4117647058823529,0.0,0.0019011406844106,0.9279595682713722,0.9382043824569521,0.9240411033326605,0.9068329602387797,0.9068329602387797,0.36314710205605344
2021-11-23,0.814697992593962,0.8319747561093178,0.8349211309712826,0.8746342203041915,0.8746342203041915,0.2828986922828895,0.3383442298174761,0.3634516457060098,0.5166345177099986,0.9884097636002775,0.972591328618557,0.9169756244278262,0.6118026864286007,0.1989133672350942,0.9557170263155522,0.7170541749085457,0,0.3647058823529411,0.64,0.0019011406844106,0.901856495397698,0.9014856066364811,0.9011377924033339,0.9131960673374162,0.9131960673374162,0.3419527193257617
2021-11-24,0.8400563064351875,0.8305265978300787,0.8418338979096304,0.8476584487835293,0.8476584487835293,0.2754182467502911,0.3006704729375234,0.3278796402856004,0.4763697639909069,0.991853233001299,0.9670417697623006,0.9015287778276312,0.377384318902057,0.1620912819118908,0.921225663107848,0.7667529383970989,1,0.4176470588235293,0.38,0.0019011406844106,0.8997539209120498,0.9043609743199923,0.906749142387036,0.9220191385205774,0.9220191385205774,0.2305872623717073
2021-11-26,0.8680913276763541,0.858119138946521,0.7918964194574082,0.7909151611015102,0.7909151611015102,0.320949854778304,0.2417704628084574,0.2571712369667637,0.4007128318636621,1.0,0.954370537897444,0.8659308517357409,0.0,0.5062238159484026,0.91413945511377,0.8819097671243872,1,0.4117647058823529,0.0,0.0019011406844106,0.8910710670176152,0.8727649800046273,0.8489592226378777,0.8344116175903826,0.8344116175903826,0.2434547712313248
2021-11-29,0.8345486489121426,0.8519106493145887,0.8591085647645206,0.8796057352539146,0.8796057352539146,0.237896885452042,0.4028947823497501,0.2828459491274032,0.3217411839047784,0.9581389933772672,0.9243301704064206,0.8521809849485629,0.542867556853147,0.1841081119608091,0.9998591551283992,0.7934020868640013,0,0.4823529411764705,0.26,0.0019011406844106,0.8631301882972262,0.8796394222824468,0.8798720953696662,0.8841438914991842,0.8841438914991842,0.34957704561892883
2021-11-30,0.8453692757401067,0.8567183755109302,0.8437746767469637,0.8628351515798587,0.8628351515798587,0.2760607506951006,0.3774572194800703,0.2970001934665428,0.3135032452231596,0.9436225991598668,0.9157567818039992,0.8512239963929049,0.4197403315478167,0.2730632135579241,0.9652990382587462,0.7529581279688711,1,0.4117647058823529,0.0,0.0,0.8720855981435047,0.8573883729384941,0.8292224826537105,0.8117635482521952,0.8117635482521952,0.6463554372256888
2021-12-01,0.8268295251570875,0.855284818282533,0.8541148250550094,0.8675326518304622,0.8675326518304622,0.2773769480152854,0.3861796629976079,0.3148359040707887,0.3109282257775441,0.9270319422841846,0.9074727621999206,0.853260434594781,0.5251435968641592,0.2213258351269981,1.0,0.6987258676878351,0,0.4117647058823529,0.05,0.0019011406844106,0.8429376859220956,0.8631060581022569,0.790626018657933,0.7675169942518836,0.7675169942518836,0.4831284884338893
2021-12-02,0.8330501231363988,0.8214551320206738,0.840392998155986,0.851790502370297,0.851790502370297,0.2379771971375301,0.360522820900273,0.3204894269571974,0.3101409808458763,0.9117200766901086,0.8992338187046143,0.8539133096921285,0.4275666542184407,0.127016626165993,0.9695151635831044,0.651812288465265,0,0.4705882352941176,0.23,0.0019011406844106,0.7665519335897955,0.8156129160194339,0.786326312031417,0.8200454273367606,0.8200454273367606,0.44559663399345156
2021-12-03,0.8188116543725238,0.8241122881280449,0.7695147743491041,0.791511353671873,0.791511353671873,0.303163553425472,0.2729682844974448,0.2841477300821071,0.3013296235682102,0.8951932257253843,0.8875684873977738,0.8488872376570482,0.2279516142236214,0.4489606852966699,0.932054804696512,0.6158395208594017,0,0.4117647058823529,0.0,0.0019011406844106,0.8325571978133226,0.8259989423934955,0.7788677956630394,0.7883364902872416,0.7883364902872416,0.4667106515027
2021-12-06,0.6761532723047116,0.6931340358099167,0.660742116740033,0.7283842018236251,0.7283842018236251,0.2848475008573095,0.2336309378102544,0.1001218892387378,0.2011987472956865,0.8659310347210738,0.8446105957731327,0.793889218236276,0.6030347918040129,0.3270654488355008,0.9447833487399556,0.6701007810039661,1,0.4058823529411764,0.42,0.0019011406844106,0.8005357671281947,0.8297749281158082,0.8140958974279373,0.831992652907267,0.831992652907267,0.40588325266566255
2021-12-07,0.6996428465070644,0.7132278077134075,0.7211139189117425,0.7308430566459754,0.7308430566459754,0.2493869403665948,0.2389323268325967,0.0862181383372104,0.1696161921987948,0.8574455867125326,0.8342365143109951,0.7822459253692959,0.5064259948886544,0.1548099095709446,0.9764891296121024,0.6748201094709738,0,0.4117647058823529,0.0,0.0019011406844106,0.8656377030541842,0.8970651419506233,0.8850798627819256,0.9099571146261258,0.9099571146261258,0.36979667599076055
2021-12-08,0.7013682598289724,0.6979683874378015,0.6917114821210765,0.7267549958618036,0.7267549958618036,0.2036623557019582,0.2337197914718742,0.0780844937740475,0.1425190307665353,0.8572548856186992,0.8273289842519245,0.7681889809949467,0.4805834010563984,0.2137396329966284,0.9496762877828564,0.7102243656038832,0,0.5882352941176471,0.45,0.0019011406844106,0.9114971887800394,0.9061704729484092,0.918103782810487,0.9218141415135337,0.9218141415135337,0.3363802985956826
2021-12-09,0.6969940975366781,0.6904884356304755,0.6623545851863568,0.6674575083492558,0.6674575083492558,0.2135503111989827,0.1642396957477401,0.0344171772541586,0.1110105325855398,0.8586850857305703,0.8161184337401719,0.7433663354158431,0.2401744529777379,0.3079509117127302,0.9218053463806845,0.7779643899800107,0,0.2941176470588235,0.4,0.0019011406844106,0.9116062111607768,0.8980731731500153,0.9114757151948831,0.8941313456823523,0.8941313456823523,0.2935067493823544
2021-12-10,0.6405406472959911,0.6748591482052964,0.6553752600194709,0.6584809302140113,0.6584809302140113,0.2255370468533574,0.1546888184070838,0.0,0.0780554374337229,0.8520008835838613,0.8027548975700651,0.723464088826326,0.4588888231095819,0.2671770784552284,0.8926517171791506,0.8091383079462927,1,0.4117647058823529,0.0,0.0019011406844106,0.9089896740230818,0.9132019036917076,0.9147819877993881,0.9306782120981034,0.9306782120981034,0.2891346221149534
2021-12-13,0.690252105900283,0.6786519065092802,0.6318325528949553,0.6478923180223584,0.6478923180223584,0.2361010887039936,0.2046654681243636,0.0156061092554824,0.0260302373473875,0.8297692446360878,0.774436790343838,0.6906062313414274,0.1850802867391145,0.3873857800978543,0.9072900687702948,0.827522844093202,0,0.5294117647058824,0.7,0.0019011406844106,0.926635725076705,0.9105000495753051,0.9127330301289911,0.8953777274851786,0.8953777274851786,0.35746061456062256
2021-12-14,0.6217963916486081,0.6432000987253781,0.6428786093150333,0.6452788342017646,0.6452788342017646,0.2578489611940513,0.2017126942056893,0.0017599142322295,0.0104674085606556,0.8250884880116764,0.7640628513955048,0.674569626975978,0.4866195880824511,0.1774121838393121,0.8746787760735533,0.8547254026834887,1,0.7058823529411764,0.62,0.0019011406844106,0.8742193218807919,0.8693277588657176,0.865327600391165,0.8667765450624416,0.8667765450624416,0.3688932153606454
2021-12-15,0.6553702487912618,0.6640393828320141,0.6480396814122688,0.6930925620739381,0.6930925620739381,0.2745935309065254,0.305348036608763,0.032375708933013,0.0049096415790876,0.8122579039706661,0.7550729593850525,0.6708050174069045,0.5430797876151179,0.2498957933838033,0.9090818873183178,0.8264465328250475,0,0.4705882352941176,0.33,0.0019011406844106,0.8691342065506875,0.9124004362626836,0.8689753659407353,0.928898838076964,0.928898838076964,0.4239433917752677
2021-12-16,0.6658391174994025,0.6630722782760539,0.6659318650807687,0.6673173527968013,0.6673173527968013,0.1930030673101932,0.2710538296895096,0.0439652136096951,0.0030725588676481,0.8094809431934131,0.7487373602183545,0.6609167737682591,0.3820164074228501,0.1672741005968055,0.8834096845724911,0.8435424607799121,0,0.4411764705882353,0.29,0.0019011406844106,0.9335119223760651,0.928421522292362,0.9005401797494685,0.895131731076726,0.895131731076726,0.4134920243999181
2021-12-17,0.6407735820298928,0.6346748837875897,0.6260632511661796,0.6366859257089512,0.6366859257089512,0.2425764466277876,0.2327025894027177,0.0369846700613213,3.137155102961309e-05,0.8042646837346066,0.7394953287054795,0.6478380985837824,0.3621090922848825,0.2120342242114923,0.85243268737242,0.861594229178326,1,0.5588235294117647,0.43,0.0019011406844106,0.8816250564580188,0.8744753280232676,0.8604380423140805,0.8557477060834908,0.8557477060834908,0.8227830216804628
2021-12-20,0.6217408674191175,0.6226182458672873,0.6252622715465935,0.6508815397218337,0.6508815397218337,0.2255009484341092,0.2674849328899061,0.0783851865134255,0.0091018746262325,0.7415144181788194,0.7055610712047939,0.6501625896192287,0.5114782355878755,0.1605475469157929,0.8824714282134384,0.6702338485199595,1,0.3529411764705882,0.2,0.0019011406844106,0.8313190150606631,0.8093664276035297,0.8067926051254988,0.8125999360409337,0.8125999360409337,0.38837141175769113
2021-12-21,0.6253399680679899,0.6605805746664344,0.6485987866991362,0.6939276078118481,0.6939276078118481,0.1911348233921653,0.3672834964718435,0.1298945633151231,0.0257715136743246,0.7115503701037833,0.6966621110427553,0.6663714190723868,0.6840616869348025,0.2316768718450395,0.907943712169948,0.5402231492194984,0,0.4705882352941176,0.1,0.0019011406844106,0.8368168579749873,0.8616187989556141,0.847197429489468,0.8791911638090077,0.8791911638090077,0.3153596084399037
2021-12-22,0.666575618446955,0.6654553719621195,0.6851410378290853,0.6874779997600429,0.6874779997600429,0.16819100228456,0.3558763274163045,0.1707955170689312,0.0483152061151568,0.6780862533290362,0.6882394847122859,0.6876066141117831,0.4671859317571881,0.09417513362923,0.8849266220421875,0.3870095042004343,1,0.4470588235294117,0.5,0.0019011406844106,0.8799585714953198,0.9000644478963546,0.895604054452602,0.9180011971825208,0.9180011971825208,0.21777808310800828
2021-12-23,0.6603279259076908,0.7011858489194089,0.677109490066438,0.7326109462712806,0.7326109462712806,0.201411621686143,0.4503956309664785,0.2404286391397785,0.0820265788366689,0.6636902939062045,0.6852202614981866,0.6979904451132943,0.6939589651716833,0.2922425625763222,0.9114986152246513,0.3179034614793469,1,0.6352941176470588,0.88,0.0019011406844106,0.921698568691887,0.9356512542552138,0.9409527653167347,0.9419694472460698,0.9419694472460698,0.16507794130227954
2021-12-27,0.704081643065375,0.7136584995255992,0.7278639970534005,0.7295940041880811,0.7295940041880811,0.1671032634603059,0.4436231446264734,0.4191920799187605,0.2497067586871296,0.6714291467163134,0.6882781351495835,0.6953740371602704,0.4806440897799808,0.1272680395659356,0.9133601771213692,0.3474646455887393,0,0.4117647058823529,0.0,0.0019011406844106,0.9450838693600385,0.9775836996397529,0.9642596588175025,0.9955966642887004,0.9955966642887004,0.14657449726369387
2021-12-28,0.7016137601381217,0.6881436794348186,0.663519557578554,0.6657144771164618,0.6657144771164618,0.247218761887219,0.3108322915888148,0.4007307194215697,0.2792284302410719,0.6669344081712314,0.6851492102519479,0.6940973302018489,0.2113961802106612,0.2921645745583398,0.88188641071609,0.3374504533524728,0,0.5941176470588235,0.75,0.0019011406844106,0.9929758437553535,0.9904154410549628,0.9999999999999996,0.9916279222323352,0.9916279222323352,0.13849001526939203
2021-12-29,0.6401732607119216,0.6369705273794934,0.6382278440055407,0.6417636612502096,0.6417636612502096,0.2174711626779523,0.2702368139102265,0.3709983430316816,0.2961521543096418,0.667750634154709,0.6838321487400749,0.6904325310518584,0.3871533968678105,0.1693299211047864,0.8535959031784666,0.3492393959623188,1,0.7647058823529411,0.9,0.0019011406844106,0.9876415344121359,0.9879697260138154,0.998478804153796,0.997130041901388,0.997130041901388,0.17159400527299545
2021-12-30,0.6173890090786789,0.6321777145558303,0.6352833966456989,0.657116498830379,0.657116498830379,0.1878855825918662,0.3107760940150897,0.3613549962885767,0.3075201388225946,0.6677784070314882,0.6837622082576689,0.6902558994329331,0.5587586476512808,0.1603417156316011,0.8787204893420235,0.3497734086756022,0,0.5235294117647059,0.56,0.0019011406844106,0.9919946423287178,0.9919935882605682,0.9963444732471318,0.9853796134576429,0.9853796134576429,0.19254599612691486
2021-12-31,0.631035559771501,0.6440222078738558,0.6302705937620158,0.6388692939432115,0.6388692939432115,0.2783973225872864,0.2784631748581883,0.3431275889311619,0.3125110127270159,0.6665873507134248,0.6804829276708557,0.6848533750546955,0.4162250579600485,0.2362742464016684,0.8439103384059777,0.3600776377274662,1,0.4117647058823529,0.0,0.0,0.9771831731742644,0.9737333509601087,0.988909240488645,0.9750887637040497,0.9750887637040497,0.13458841340906674
